Electrical Infrastructure,PSA Oxygen Plant,Surgical Bed Expansion,Operational Costs,Total Cost
73709179.95993762,82260163.02359203,61528901.86766505,242287844.14471525,459786088.9959099
86434926.3219627,79096912.59237799,69117707.58541906,270282784.801747,504932331.30150676
79514080.6065511,74966947.18119766,59949811.60061452,285734578.2959231,500165417.68428636
99263374.15129277,87436854.50554955,77232928.08849628,395545127.78052664,659478284.5258653
82659897.1988402,78413402.28960453,56682631.99625244,309599850.86859983,527355782.353297
88936985.06720962,70015991.91203041,66050976.466343135,273869508.0420313,498873461.48761445
106125134.34424666,71598906.78127457,61642049.68010483,339270251.21095747,578636342.0165836
61206035.75086266,56787568.437026724,49823744.58641671,280535626.0035097,448352974.7778158
93907032.77063943,70231553.23455447,68768312.33214857,331945869.66417426,564852768.0015167
69168962.824259,71729603.1593119,58880647.22400838,251845799.69210526,451625012.89968455
113968376.34090067,74970388.11841294,67531176.2958807,343333597.56884617,599803538.3240405
70306156.52203248,78499796.15111628,67113158.84073587,326177584.49143285,542096696.0053174
78425401.16521762,79368450.5332857,55022643.82839137,287963646.08174795,500780141.60864264
124419030.18635285,74026789.88475265,95287352.05572985,449460655.7520895,743193827.8789248
89482737.70702487,69678073.01067278,49688796.93508975,358893583.03687733,567743190.6896647
71757489.5112887,71287764.09302613,67451338.51659021,246400591.34006894,456897183.460974
73427497.08366011,64554430.33717996,75517263.31153652,301766070.19083476,515265260.92321134
82377816.15426366,67714193.7000611,68262898.16553174,325527899.7507569,543882807.7706134
77732305.56263581,78843187.41495848,64879588.447755046,268064644.07346463,489519725.498814
108372270.9950001,88721648.95911357,68682653.59155805,340233351.7082989,606009925.2539706
87035485.92904228,64998132.98265938,72668183.1253972,327324611.6129557,552026413.6500546
108086700.94163299,73006654.21613654,60999924.443947725,340367283.9377413,582460563.5394585
96826791.59395596,70210247.36289157,58785772.654203534,273958649.9849248,499781461.5959759
80791595.87509252,73783884.89513285,65918580.43350114,291233107.1470667,511727168.35079324
130837463.6071557,94730327.49047731,65321976.47259204,347199929.9857715,638089697.5559965
93718470.78773235,88204253.7098524,82189398.89801465,301581439.1703456,565693562.565945
88144739.96702006,67284660.58898006,69694383.84219961,349596394.6193115,574720179.0175112
96494217.21381329,75185737.75028093,84048425.33317451,318537406.7738138,574265787.0710826
64577847.51459222,69372574.39199565,48403201.21678972,284474939.84208965,466828562.9654672
111506711.77796066,89059556.40359783,63261343.54807769,333820305.4515885,597647917.1812247
83747081.03330241,60962209.4182434,49504264.35250676,227873666.35978144,422087221.163834
69096430.53099701,76774946.31156749,59130321.71132326,345730977.9817451,550732676.5356328
92405215.52474625,63540917.01449429,59181191.631164744,340010460.38421625,555137784.5546215
86392121.61453205,64483511.02548239,45357659.270506814,292024076.472393,488257368.38291425
85698128.15925118,66630556.16016999,70657282.44632623,332251823.67809135,555237790.4438387
78409568.39610341,70590420.27616172,60815717.30979081,262072514.02543792,471888220.00749385
63412482.847551964,74952496.36161771,58823461.11980871,316695012.9220553,513883453.25103366
58227981.673721366,70571826.221922,65351461.80616446,342376368.3939259,536527638.0957337
81275167.61523351,71022419.24791288,52767355.92073564,310131380.0994277,515196322.8833097
79057844.77560177,81637380.19312462,67226943.81901848,321940286.61751354,549862455.4052584
95422971.81996673,82091743.6542841,78074256.05768304,278313504.21264946,533902475.74458337
96127247.46815187,72220554.98256828,63091584.181019306,313970401.0136085,545409787.645348
67167423.62181526,73593934.24874951,56882194.47533706,308296082.46907836,505939634.81498015
89209962.66670914,86790258.02005766,90301068.53579786,314364647.71503633,580665936.937601
81440579.17702068,92167090.85833989,72378945.60070136,335074838.31042236,581061453.9464843
89852025.64836787,63757419.81009182,48089842.912458315,254627467.4263651,456326755.79728305
82082925.13396466,97016243.32211223,91026317.09413435,329011844.6874276,599137330.2376388
92454477.029893,82672101.23833205,92788362.81476691,353879902.2297303,621794843.3127222
82918824.91446824,80430679.7614886,66223396.77674906,268776408.0628948,498349309.51560074
81437104.88722971,97863633.27291901,63470447.95349083,312188723.16437423,554959909.2780138
103241248.91028349,75802187.90734501,72835362.03565921,366660254.58277154,618539053.4360592
78721136.63252641,77175849.90205719,61700856.945620924,324729221.62585694,542327065.1060615
57736254.630015284,66807873.35793463,68154489.36732547,437443656.5515213,630142273.9067967
98049571.00288832,91795087.86143558,78946725.58902875,384804753.73515123,653596138.188504
68121643.75971226,59069218.71936881,61385299.49954507,309398461.12116003,497974623.09978616
107045046.94098845,74914031.13364784,64252919.371183164,271701404.2318346,517913401.677654
86639388.85817496,78384682.46643011,62318767.33692999,283461369.68143165,510804208.34296674
104074256.34218666,53443113.84677263,66156233.57506981,264171983.34649813,487845587.1105273
78230077.3809609,82518246.82822677,70259827.99464056,347338446.9660029,578346599.1698312
99266412.74243817,69848399.61860235,70780067.01155663,285705748.4770813,525600627.84967846
106125498.62155718,66370975.06792875,51222885.56286671,283711341.7549429,507430701.0072955
85136669.16497521,83056555.52617335,58807293.015789375,325558151.60330284,552558669.3102407
95734189.1314523,71797513.27789873,72386144.56367008,304161516.255466,544079363.2284871
139254424.87724656,98403630.98661189,74982253.51991214,343392105.4348233,656032414.8185939
70278413.26257633,63346819.90347191,59372016.131261386,295337615.3553736,488334864.65268326
83081154.38571891,68602246.5622739,57948492.90378378,308088544.8402802,517720438.6920568
96040245.54927838,86132662.73074801,64073124.837736525,295622559.1936053,541868592.3113682
70237805.2075392,69464452.99443677,76254380.67660946,296584067.8181699,512540706.6967553
105432629.49024257,65042156.43252993,51300413.90693774,353685813.75362456,575461013.5833348
90549851.04845226,72507673.038829,79291275.1597298,341662779.203056,584011578.450067
76012350.89276588,75218823.23031473,57938563.986367494,272238503.64157474,481408241.7510228
110355400.9073798,87911347.25870684,79995670.87026565,316544612.4646604,594807031.5010127
83777444.2458712,71931206.82133074,58791236.90430576,293312520.98266697,507812408.95417464
103285574.60079916,68510142.88269195,58504618.75597256,273624567.30764663,503924903.5471103
77735161.8341982,86045434.40712188,63016396.04634679,292352128.7654785,519149121.05314535
92222881.0932896,83920249.45177881,81072277.92295907,316393378.692876,573608787.1609035
100027595.7121855,71101370.93870163,70629917.09600322,297016407.01964885,538775290.7665392
66899998.26588519,70793895.35354772,70261458.63972971,283408596.1340678,491363948.39323044
103341309.51407412,66525835.92185297,71568248.12380554,298984068.7250211,540419462.2847538
99700084.52339129,75731277.29633804,75931734.50654621,303847604.88138163,555210701.2076571
79245093.26239042,63465137.47660238,53160474.36814191,320769545.3493097,516640250.4564444
101212785.88022128,72751898.66175286,67227286.8619882,251531244.08947498,492723215.4934373
77738356.21238881,57753259.289641224,78739544.91974632,319757577.8281819,533988738.2499583
97392956.92253344,87768946.83272162,84837472.4491014,377998430.47197306,647997806.6763295
84993034.269884,77361147.48518847,79912558.267018,303828952.6024836,546095692.6245741
83697667.74355748,73589171.15343277,74060481.2709472,342363381.1781974,573710701.3461349
76626230.03378387,61384921.49346063,63619682.00234415,293658836.83381414,495289670.3634028
107384743.73034102,81088499.74694346,66964749.28957921,349601423.97457033,605039416.7414341
64277646.66718633,60316865.396376945,59006927.22446851,280459756.3755604,464061195.6635922
96714808.54252161,56969140.13400761,74940187.18519892,325831412.4609951,554455548.3227232
84823122.10352767,90255644.56878927,55030348.802353166,399145283.52631897,629254399.0009891
80128882.44840948,78909091.35244039,77937848.51513025,406744556.9643954,643720379.2803755
77208296.74246697,65619856.32494735,70916331.6236647,302560438.9763523,516304923.6674313
80372694.67369957,76980202.5255983,70210630.26542418,272913338.4070573,500476865.8717793
91281831.02249767,61559760.50422308,61837161.59344665,309908096.4929719,524586849.6131393
96117146.47485958,89689083.53661884,73383925.87774742,255457638.73409182,514647794.62331766
93904262.17240477,78573660.79530604,74434075.76125833,374510746.3516767,621422745.0806458
85654784.88400792,76170809.02225012,65036498.25969557,277420911.9080191,504283004.0739727
93297489.06618717,77538198.38250683,62868076.3933765,319073980.84013015,552777744.6822007
102537354.02946742,77996381.30336593,71212233.06218177,284203954.1899838,535949922.5849989
71582621.13195543,73918406.34042431,66333603.48334713,320751895.7797862,532586526.7355131
91681217.97933118,78486884.70314491,67333557.60785684,330848227.2364154,568349887.5267483
80082906.82735571,59288429.99380718,64720233.985846266,276106226.7483148,480197797.55532396
85145242.30480896,74344557.45372525,68501021.4016566,311419627.83600044,539410448.9961913
105594042.7119814,71753494.5460564,61466564.895780236,299156380.13939506,537970482.2932131
97996713.6971706,66475106.11001759,48582636.769765794,289679817.1184146,502734273.6953685
65849586.51857781,86299666.11067915,59810820.01468255,292377651.0751223,504337723.71906185
99490981.75627439,78566928.82811546,73850322.55067375,316345111.0872648,568253344.2223284
90952793.16131563,69032343.19582415,63100673.32871283,288754582.9659614,511840392.651814
100242708.43837066,81102161.62131493,66672393.27012867,282617608.5676729,530634871.89748716
107120695.06122774,95025386.34860224,90738692.72669472,345848930.941812,638733705.0783367
88451339.38790958,76974558.58781812,73745753.19076079,308864523.99759316,548036175.1640816
79986907.607443,64679165.390808836,61091607.95002062,258367050.9297448,464124731.8780173
75723764.03248309,66753470.327103525,64178775.85510126,335911249.277103,542567259.4917909
112359575.7217387,95858435.56220955,88802136.39241578,363321229.71563476,660341377.3919988
75545992.2582117,71288184.764501,58292766.21683099,303696120.22185016,508823063.46139383
118852288.16819195,80498976.678665,68402087.66286175,256120137.93866014,523873490.44837886
89241219.06507562,87421859.32845731,88770064.6869294,317214096.51779854,582647239.5982609
69523505.59306096,65122964.892498255,69436373.82249981,275441914.689146,479524758.997205
58106833.446474,66753210.44453511,61663484.44043266,323395640.1579953,509919168.48943704
102089191.60085481,79289824.70475867,74524192.11200987,344275308.68706614,600178517.1046895
66212044.78687642,82583744.01310827,71486941.18046787,297126613.44181263,517409343.4222652
81934708.91691636,68316543.87066394,84382795.7459539,285291888.5158894,519925937.04942364
98787616.45491858,53982723.90886545,66915027.12031595,234289324.4375701,453974691.9216701
79757904.31742574,80669310.5292102,79183861.69121711,276266043.8584187,515877120.39627177
63897875.30006652,75911823.27007183,51865740.8934021,245075754.7149341,436751194.17847455
78264444.37773733,73592310.36357926,77141452.31264971,311923831.0837284,540922038.1376946
77837051.95012134,60495217.26220674,64338618.01614305,298582318.4820216,501253205.71049273
76565913.14749832,68603371.68754467,74710339.78383468,289769863.1379984,509649487.7568761
76248070.86033316,76146468.86480987,77757399.69812045,298128336.39214945,528280275.8154129
74166880.8235568,82764225.90729536,73259364.17497107,314885684.2444389,545076155.1502621
85873582.22876298,81387722.6854159,73893541.12221698,269303573.5467235,510458419.58311933
83182047.51603343,73275946.87480558,61328076.38026394,309200475.5569569,526986546.32805985
85738188.40052105,87813837.38481638,71582070.4012547,307840710.42893803,552974806.6155303
103611591.94307344,76310338.96431792,80593349.34016362,349671367.02923524,610186647.2767903
107628902.02751519,73363448.42833784,62848439.51057602,241113625.74113843,484954415.70756745
89938490.31218195,91414352.50275175,73942539.7433637,338308103.50662035,593603486.0649178
108952154.71550336,90716198.65664804,74451479.5376609,281365982.43620205,555485815.3460144
65740762.12491964,56184422.64345544,58266601.20464932,252935648.31169206,433127434.2847165
112134876.11912449,81481903.18936373,60453104.348837145,309751487.93362164,563821371.590947
100066822.4719498,72587916.5388461,79371731.05513898,298599221.2524702,550625691.318405
134990712.15646905,91849468.08382641,78573688.40422365,326669013.43147236,632082882.0759914
106378959.94914359,67645127.24593763,55364782.99397137,354395766.3050812,583784636.4941338
88269635.28999639,77826425.84013325,63646967.59883743,255513823.25598466,485256851.98495173
81178586.3427158,64437231.504270755,51106203.091874495,262132257.44582394,458854278.38468504
65780293.2913742,98619005.6881291,78449910.43896158,357261034.3600228,600110243.7784877
95294466.94572817,73122248.70984586,56774136.72422091,283053813.02556884,508244665.4053638
84123635.47190315,67701082.12486735,64076175.44208556,289724710.4153441,505625603.45420015
80278063.80811423,77241141.44195303,57628263.26989585,327610384.6921639,542757853.212127
65863736.92565172,61108736.20330039,71382089.1796569,294043878.5066425,492398440.8152515
94321991.06813398,70226233.1749704,88757569.95907733,355157845.91427577,608463640.1164575
75202748.67542392,65085956.8905995,70186460.49761379,252515452.39842293,462990618.4620601
74981912.42143603,97230126.27667165,57578451.906488255,269813178.8122134,499603669.4168093
99726959.99842854,82583933.89910914,70562594.34646952,273794670.9808765,526668159.2248837
82128461.94025704,83638429.91593131,67559922.57182321,315119130.70251936,548445945.130531
73462846.39854658,71077046.67227755,68382467.21819398,260669465.32303798,473591825.61205614
84447649.37677349,70700384.07191221,65834926.090740226,277669206.96479183,498652166.50421774
94820310.90298705,74958900.13209245,72919244.82494561,300200633.31478685,542899089.174812
96803292.20485002,79295489.47979717,56532098.716031976,264052379.8391204,496683260.23979956
81578004.03566496,72626223.34878719,87374389.43897535,329565994.3282289,571144611.1516564
89921912.2119941,71590132.19407547,72128690.92876628,316602228.07135236,550242963.4061882
93446837.10113779,81131128.43138419,73183936.93920735,334890049.5658271,582651952.0375564
117891364.78273003,84251440.2748575,57463310.34012278,296862667.4079905,556468782.8057008
91584932.5074861,72756878.70823008,62328617.122128926,254173649.79919413,480844078.13703924
76959630.32702819,85466407.14427805,59282875.08997769,281722172.98983157,503431085.5511155
92813222.26050884,72240145.56827252,66895295.99295887,249636746.29150817,481585410.1132484
107140413.46439902,89573649.80429299,73834002.67271361,253609333.05899945,524157399.0004051
71951640.06164597,62837013.751626074,49141493.83728678,325720024.03943723,509650171.68999606
75752652.8485964,73926687.68963696,61249160.31472662,286908894.01739454,497837394.87035453
89905547.18321313,60476195.53449698,64989741.080574445,287264594.5140653,502636078.3123499
79904727.72437093,64563944.30986849,63079483.25448985,295915620.89170533,503463776.1804346
71804908.44554272,76502870.45176569,59865312.39504726,274530930.6688141,482704021.9611698
79764153.14232734,63705388.53303339,55660820.25088365,385446656.8417186,584577018.7679629
97662767.13909112,92378416.12799913,58160187.42331049,323999929.68434745,572201300.3747482
97166335.22283214,71398079.32692656,70978670.25470701,259347634.84907466,498890719.6535404
89174941.3742985,60267803.78886408,54527687.988821395,349750640.5857898,553721073.7377738
96371730.70244718,68895327.86734457,70803639.81926706,292021106.7610958,528091805.1501546
98222104.56802261,83473415.93478565,79255417.03436033,339435284.48586553,600386222.0230341
92452193.75615513,80247204.35522665,68616670.7388648,287956278.1567636,529272347.00701016
77269081.38892071,72162569.3690476,71900474.39907074,362146831.456311,583478956.61335
89978174.84964073,75028574.09895384,73925762.14683303,324862868.4611732,563795379.5566008
80802830.01709871,74543048.16022854,67046575.2929665,297404295.3847491,519796748.8550429
65437585.72981048,65716865.72076062,62407014.55141568,330079021.0667678,523640487.06875455
61895353.25693238,68704021.36962405,61958993.908260204,292233406.6549238,484791775.1897404
119259452.43388727,79205810.05245678,70883846.40803972,317607419.39500403,586956528.2893878
83254699.44881546,79717845.64846316,63441210.09344555,324850157.5720559,551263912.7627801
93652070.58600028,77490718.22427629,53779276.653822154,262448181.56052563,487370247.02462435
76731518.03104301,66213487.91442318,65600209.83458341,329665382.63675493,538210598.4168046
77591962.33892614,72067703.32841477,61414556.45288718,277509841.26499903,488584063.3852271
68218642.88377279,74069299.73036776,57073838.4610686,272212102.08702755,471573883.1622367
91693625.7928543,65579169.59479455,69098653.13319762,316419139.92146367,542790588.4423101
75333582.33601432,74102171.66455345,58401199.935510114,301398055.82212967,509235009.75820756
87319551.1052696,57974967.89181887,62133321.936063826,275208021.1998495,482635862.1330018
87224306.43872055,68490139.20117448,66306988.76681019,257361570.28795877,479383004.694664
81426906.38036992,84018325.16740313,65537915.20168002,302539294.0077182,533522440.7571713
96264606.94680141,98816286.62655,70729524.43861847,245199047.26722378,511009465.27919364
80893316.15989313,72216926.63643284,55610151.603847645,347466180.6093078,556186575.0094814
85694426.43516245,76596094.32199082,69742611.43522894,330583425.9759564,562616558.1683385
99473732.28047022,94189119.77952233,68320260.17493208,355001776.6422963,616984888.8772209
118717776.20150203,79042305.67463093,63201158.13470501,262740677.7299597,523701917.74079764
103490332.82222827,82058213.42235824,78185031.6097172,316458980.0750631,580192557.9293668
79387848.5574362,81450666.94437385,78730982.17948723,319239673.12056243,558809170.8018597
134036125.70275913,88382364.29069884,67026256.58741467,361404051.2580348,650848797.8389075
78350606.6431406,69658742.74558122,59168437.940652534,313139735.7731359,520317523.1025103
86755584.41308603,96274550.81618781,77414815.22604568,333441221.5944758,593886172.0497954
86706304.56603174,73137143.70321625,67994451.4523795,286253268.89416695,514091168.6157944
71704365.65185148,61197390.98762667,60778252.97257463,314908470.2815759,508588479.8936287
73403619.4455526,61097783.27027249,63539620.61250557,274778504.87739265,472819528.2057233
87152103.29697973,80219111.89800513,65485770.21543883,258923248.51737118,491780233.9277949
92429394.35728383,76517816.10906045,68461737.58231747,337822751.5555737,575231699.6042354
86392950.733751,88151710.37635091,71935919.3780422,235856578.99708533,482337159.48522943
74542605.73282948,88853117.6911969,67005614.156388044,337634283.10184324,568035620.6822577
94448306.34968095,72607427.37490503,68594549.8886381,350339079.4731398,585989363.0863639
79491269.84219235,72877149.36421518,53031852.70301207,283718911.92592216,489119183.8353418
119342667.6138799,79094694.50908482,78662052.88546407,297247404.74839973,574346819.7568285
80033036.46656884,74034214.63165635,53235887.37303334,322902666.416989,530205804.88824755
83673513.50217515,71328217.36815253,66812322.241144635,305384534.525043,527198587.6365153
65747887.94333957,78386525.75514063,53972489.78912613,334418603.41719955,532525506.9048059
96886372.84479071,91610407.31395598,70416676.21410689,268743324.9948774,527656781.367731
80410728.08092926,73866260.52995852,70940862.4255915,293797433.542081,519015284.57856023
102047768.93017802,77347097.26244974,67741300.53565386,336681917.74457204,583818084.4728537
93340991.1263535,85015800.20787218,64781270.240487166,365061725.81694806,608199787.3916609
91587281.00948298,75299179.59875095,58369321.26407207,265294907.91794983,490550689.7902558
85571419.97789034,76623777.70994799,62742660.57684019,274989640.30030286,499927498.56498134
87985784.62641051,73936397.76280336,68178862.30873963,384031895.96641004,614132940.6643635
104803489.89984234,74686269.87159738,66408289.24302015,282544450.054586,528442499.0690459
89889041.79691632,73740528.81719781,67652745.59438981,285696587.76203537,516978903.97053933
93586461.45107493,65219842.46640666,68986947.5506353,253167552.06521702,480960803.5333339
90062377.17703907,77564435.62162986,63615747.758660026,289870529.6045783,521113090.16190726
118447700.72621861,87111946.16487151,84858727.7435229,292715408.7625178,583133783.3971308
67018178.94409332,64585244.51034165,66476592.14492794,317986567.6411559,516066583.2405188
83010281.00804314,61943885.09125668,63834138.31208149,269041312.92225176,477829617.33363307
79664580.79101613,72036860.61968318,54245773.17690355,213118890.49842444,419066105.08602726
100486149.41659284,78532962.89628898,71697726.83346082,303536731.83567834,554253570.982021
108569004.56458586,70512825.10089332,54735595.91439811,235265388.3776197,469082813.957497
92719142.7808041,64075966.45310803,63470039.096002415,308804477.9251311,529069626.2550456
74862915.04974523,69362703.07890756,68287630.30663663,314459897.6031847,526973146.03847414
78194631.19521946,77227390.25429519,62506323.75025912,306963171.67274445,524891516.8725182
95187700.32145745,75877914.16831341,64657466.04005081,368200784.7301175,603923865.2599392
67120332.40793641,76342909.66067927,70944012.88077214,295637066.06387997,510044321.01326776
66572789.88350639,69828301.87897493,51869373.184258096,324196412.7028442,512466877.64958364
87652647.31455559,74257972.09675258,86601507.83178031,313076302.84861606,561588430.0917046
68382112.91294362,73936078.10213661,60870567.55457291,306148769.9668693,509337528.5365224
87859478.55857815,83391037.5331324,72253725.30616236,298331942.73203546,541836184.1299083
91828355.74833825,86421715.92671572,84227951.06508654,374566374.65183455,637044397.391975
84917461.46614926,78733227.07528992,67654863.41265614,330578148.0671737,561883700.0212691
73945021.55474575,73784034.0295363,68462205.12775363,315622078.05944705,531813338.7714827
82898427.49468774,69585024.53901823,62027117.40456474,279076326.3713891,493586895.8096598
110465269.24795783,73106450.55228718,62090679.907445304,283206236.06341594,528868635.77110624
83232473.8555362,74077728.60809815,77484999.43898562,331493584.87413377,566288786.7767537
75414849.17357373,64477200.12266291,57724656.42885275,303228063.9352259,500844769.6603153
85655547.13869935,70314872.21233138,66833542.598886035,274332250.1818063,497136212.1317231
89729233.42784728,77866184.85994962,66172750.390886724,295887371.3497963,529655540.02847993
77523755.77308042,64350576.08641761,66087202.752675064,305121717.2640616,513083251.8762347
100977597.89126217,82113921.56580962,81836928.86823325,335036903.75112,599965352.0764251
76717051.75164682,74068690.47641666,63899329.30999688,312686098.8794419,527371170.4175023
118419020.97915427,77159316.0343492,77707839.17348514,356427641.94508135,629713818.1320701
84766840.31144102,72747916.79245615,69908585.58711186,333288484.98780966,560711827.6788187
82730355.97914349,64351761.99599982,62105266.587826446,250507014.6740228,459694399.23699254
79047049.27747177,78699123.97752519,68382240.92736569,349802486.97767264,575930901.1600353
97135041.51383272,81281737.95922366,65839516.30612212,370624836.37811345,614881132.1572919
77973933.86775744,68713067.98166797,60589376.85658434,280978494.7398385,488254873.4458482
99795256.76463068,67102681.31451368,66257621.463404864,269036924.7557447,502192484.29829395
82458319.987188,75564063.55582854,65295632.64645226,379546137.7669609,602864153.9564297
81957224.55660726,84016291.5485333,70337567.99656224,378596125.4974051,614907209.599108
81733574.27706431,81128031.81922191,62664544.95386074,261656170.0437119,487182321.09385884
81725668.7413905,69558256.24641553,69430727.77631624,254915987.68240753,475630640.44652975
85424771.53878777,74578062.14471439,61786706.308248274,326653503.65433127,548443043.6460817
75934437.33837226,74237128.00528751,58260470.1366111,263582113.63826177,472014149.11853266
121317469.52935936,81930262.65676211,72545598.52290896,340859442.87782496,616652773.5868554
90847065.8141898,74658008.370811,57305465.95095432,273754033.55361414,496564573.68956923
91186562.76895683,78936497.67141455,60773638.76313348,325147783.31007147,556044482.5135763
72383810.25423864,69405829.03312892,73296097.30461541,320633463.4719464,535719200.0639294
110616106.41791824,72000371.66039978,83411166.83863305,345427645.5161438,611455290.4330949
95040818.94013536,73029712.55955923,77035367.08439767,345540273.99180806,590646172.5759003
84792062.8766319,73419207.0382132,66553441.18099588,333225835.19867116,557990546.2945122
86110239.56855023,85417619.8232119,60282851.18326501,402360339.2141451,634171049.7891723
99020745.93490654,76498666.51723915,59596222.58080185,298540914.9088174,533656549.94176495
85784978.5244086,77426923.35642244,64615724.160208344,299361817.98010397,527189444.0211433
103219584.03499356,71796806.78233501,61207921.99500584,296738712.49004567,532963025.3023801
73064210.01501557,65255204.85790631,73481828.94281128,356560834.8411895,568362078.6569227
93826417.95759751,82190782.98361135,71492813.11361258,271050704.64127004,518560718.6960915
98285995.96405524,76753978.28086792,65568927.278078,302521262.6600463,543130164.1830474
86598171.47301634,75809598.54571721,49012395.828826405,313669293.18744683,525089459.03500676
87243267.97524641,89348632.37223892,76967954.47974133,409023639.975916,662583494.8031427
97201173.71673,104551321.6962225,83552353.27246433,377955984.6350644,663260833.3204813
82698398.37626393,91081211.66893338,74684478.82768051,353354207.17088413,601818296.043762
97369517.76004863,72221194.93810278,62992634.52118227,326031032.0287615,558614379.2480952
72170400.73413433,77752229.38911697,51602721.176433705,339146476.79937226,540671828.0990573
78352685.97218028,74466410.72804739,59074567.54278216,295951149.3667606,507844813.6097704
76236096.65449902,71220119.53719372,66860020.500342295,354226830.61439425,568543067.3064293
80096683.57276301,74511258.84279169,62535681.19211736,313205279.48534715,530348903.09301925
109097120.88485013,77472694.2622613,84653671.52445197,343208721.4581958,614432208.1297592
120247058.7734528,93640991.15537891,80731984.04538745,362863288.97708076,657483322.9512999
67385867.66372752,91188481.04479086,62207981.4265966,281321416.16268915,502103746.2978041
98421682.08276403,70899721.36863708,71013350.93954305,352866402.1332876,593201156.5242318
68898958.55501771,72412491.40562499,71460169.56018154,323581270.41578203,536352889.9366063
102625746.39382975,68633302.97878747,64953209.81466812,335321349.534838,571533608.7221234
83452925.08322906,71773304.54571272,71572698.78592086,336304230.39113075,563103158.8059933
99317856.27907379,87134129.3187677,85128736.75923553,295115027.4095936,566695749.7666706
102162216.15503837,70772837.3427055,69313157.69166277,281389571.38198024,523637782.5713869
74498008.68042652,66749730.28802992,52149078.44162044,256110109.8867096,449506927.2967865
68162391.68469185,60912282.30326018,56266625.300709285,243714348.95614982,429055648.2448111
85880283.73342587,80213671.73819436,67700399.74117455,261445107.29915285,495239462.51194763
85502021.49450864,90471053.76558132,69197775.92548616,309612444.4489431,554783295.6345192
102062822.10968977,93542572.45880878,65219557.04376994,338171740.90547264,598996692.5177412
106142663.3798657,69527470.30531876,64250770.410155885,310433684.77106154,550354588.8664019
117602081.30531801,75679435.3685991,59206087.9539264,324074771.9443255,576562376.5721691
73807406.52823217,82574755.67700455,61566604.548794806,301111690.46674734,519060457.2207789
87147261.9686561,69754419.25252508,65975664.70219576,298177644.04828185,521054989.97165877
81614722.22001466,75190290.95357159,70409460.63641237,310278976.35683686,537493450.1668355
72567287.84035721,79024842.80466366,60555405.58984579,232080701.44798788,444228237.68285453
80855919.61887293,70288404.09095924,69468831.2934397,355019781.24250436,575632936.2457762
91115757.34213252,77959306.5637969,66259590.98687495,275410128.14586484,510744783.0386692
101745886.92118983,72747876.53750248,70410529.20219374,301046734.5015342,545951027.1624203
85261499.36770824,82482630.70344052,76294957.84519394,264121144.71482125,508160232.63116395
104310899.57884552,97880627.27642746,80443273.9476686,303570801.2331777,586205602.0361192
101460876.1539412,85571595.29280435,76248723.80637585,302266017.68174076,565547212.9348621
109350051.52350624,74184519.22320543,58533935.35708676,318114383.1185187,560182889.2223172
115431229.64011236,87320887.53719443,78021749.75982034,318613785.1667754,599387652.1039026
96124693.21209818,77583843.9674206,65720865.34704461,316041320.0686254,555470722.5951887
97084253.9112637,69222434.50265855,62169557.12592935,242390634.91929367,470866880.4591453
112722915.05105183,101335167.90881208,87542395.03667888,320954464.680492,622554942.6770349
78475945.32390781,74921135.02510908,52834463.821842976,292550382.95174164,498781927.1226015
108256039.55801393,70365237.56091762,70203055.66549885,303015327.11556935,551839659.8999997
123776840.0046589,82864685.10704899,73499994.9110182,277008173.39349854,557149693.4162246
88987649.11985476,69543241.82085222,61852904.25251977,313681118.765985,534064913.95921177
99771998.57768066,74311603.45709972,82658271.6160206,298141728.9100251,554883602.5608261
69793983.1433911,71761656.78646351,58073044.3827325,223937772.71532395,423566457.02791107
81835486.17368333,84163259.23891613,58895191.85304251,314455815.5059545,539349752.7715964
98581909.27472572,78884573.83963875,83107728.76340505,313628030.69399226,574202242.5717618
77776510.15641616,58960987.08593953,57212037.29223241,267738219.10166857,461687753.6362567
77315978.6246369,80062673.12842254,67891475.16171041,267046543.67792276,492316670.5926926
87067456.63387102,68813782.16500086,58726688.905562274,269368006.553784,483975934.25821817
97138528.43691845,75639124.22985457,67030463.27891129,290515654.98335683,530323770.92904115
99373603.68174331,96378519.76932052,71185913.99421825,375679567.3408534,642617604.7861354
98400411.38198766,78019156.39239834,59312226.551739834,300286685.084964,536018479.4110898
67739055.40899861,72260615.28452045,67897895.51373483,275364093.0152107,483261659.22246456
126283967.31066427,74525613.43327767,64510844.74906098,268622960.16376907,533943385.656772
79613577.31749791,65206273.21931048,52108370.24918619,286294681.5404689,483222902.32646346
106858599.14346933,93503990.91176148,88836262.00586285,377241770.2378692,666440622.2989628
79035512.77503684,84751806.76739754,67710473.67086698,298600603.26030463,530098396.473606
86705468.69744699,82864033.76676024,72796251.80250901,298444767.6334614,540810521.9001777
73579900.5502768,72702953.62593935,67446465.46226493,337162854.4035814,550892174.0420625
70690792.78479998,62251718.27482694,72762469.72719821,372514244.71485126,578219225.5016763
83679800.50184228,98305203.25084762,68154572.61712985,327377651.808102,577517228.1779218
86621700.23551342,88434562.57730983,62482876.030555315,246633987.44376224,484173126.2871408
96445263.47007476,82046464.40962303,75211971.09553355,423714977.17218804,677418676.1474195
75437470.59620713,71404805.84502552,56493580.2442577,291616437.0067432,494952293.69223356
106750664.20400694,69362221.46376678,61885567.54048842,338926296.2167391,576924749.4250013
